"seqnames"	"start"	"end"	"width"	"strand"	"bases"	"gc"	"mappability"	"blacklist"	"residual"	"use"	"binIndex"
"4"	78000001	79000000	1000000	"*"	100	40.3903	86.5036	0.0799	0.0181015329013688	TRUE	"bin745"
"4"	79000001	80000000	1000000	"*"	100	38.7867	87.967	0	0.0473964079749902	TRUE	"bin746"
"4"	80000001	81000000	1000000	"*"	100	36.0177	89.8233	0.008	0.0289566801885568	TRUE	"bin747"
"4"	81000001	82000000	1000000	"*"	100	36.5539	90.5348	0	-0.0210962715207371	TRUE	"bin748"
"4"	82000001	83000000	1000000	"*"	100	38.8084	88.7218	0	0.000227359974131647	TRUE	"bin749"
"4"	83000001	84000000	1000000	"*"	100	41.0155	83.1009	0	0.0090149889915071	TRUE	"bin750"
"4"	84000001	85000000	1000000	"*"	100	39.8222	87.0642	0	0.0131275248242171	TRUE	"bin751"
"4"	85000001	86000000	1000000	"*"	100	38.053	88.6109	0	-0.00710616212408183	TRUE	"bin752"
"4"	86000001	87000000	1000000	"*"	100	37.0441	88.329	0.0155	0.0260289276029463	TRUE	"bin753"
"4"	87000001	88000000	1000000	"*"	100	38.2967	84.9702	0	0.0154992177916859	TRUE	"bin754"
"4"	88000001	89000000	1000000	"*"	100	39.3327	85.1924	0	0.0069184814182115	TRUE	"bin755"
"4"	89000001	90000000	1000000	"*"	100	39.5781	86.0124	0	-0.0141527954902362	TRUE	"bin756"
"4"	90000001	91000000	1000000	"*"	100	37.1016	90.6402	0	0.00183753136380427	TRUE	"bin757"
"4"	91000001	92000000	1000000	"*"	100	35.2041	89.0358	0	0.00880538788726293	TRUE	"bin758"
"4"	92000001	93000000	1000000	"*"	100	35.469	84.1429	0	0.0112004706562331	TRUE	"bin759"
"4"	93000001	94000000	1000000	"*"	100	34.5671	90.7143	0.0703	-0.0143595486883776	TRUE	"bin760"
"4"	94000001	95000000	1000000	"*"	100	35.7951	89.9698	0	0.001331807444375	TRUE	"bin761"
"4"	95000001	96000000	1000000	"*"	100	37.5704	87.0624	0	-0.0139130557761347	TRUE	"bin762"
"4"	96000001	97000000	1000000	"*"	100	36.8059	90.9099	0	-0.0264891757637343	TRUE	"bin763"
"4"	97000001	98000000	1000000	"*"	100	35.2649	91.9217	0	0.000437443125208659	TRUE	"bin764"
"4"	98000001	99000000	1000000	"*"	100	35.8371	82.9684	0	-0.00341571163395582	TRUE	"bin765"
"4"	99000001	100000000	1000000	"*"	100	39.0537	86.9607	0	-0.0255906177833535	TRUE	"bin766"
"4"	100000001	101000000	1000000	"*"	100	38.5103	83.0999	0	0.00730231880449606	TRUE	"bin767"
"4"	101000001	102000000	1000000	"*"	100	36.7953	90.9537	0	0.0103182476175359	TRUE	"bin768"
"4"	102000001	103000000	1000000	"*"	100	36.2514	89.0737	0	0.036052517507257	TRUE	"bin769"
"4"	103000001	104000000	1000000	"*"	100	38.3546	82.1172	0	0.0625786006546185	TRUE	"bin770"
"4"	104000001	105000000	1000000	"*"	100	36.3367	83.4528	0.0314	0.0640617402349687	TRUE	"bin771"
"4"	105000001	106000000	1000000	"*"	100	35.8408	88.303	0	0.0399153592088539	TRUE	"bin772"
"4"	106000001	107000000	1000000	"*"	100	37.0846	87.3727	0	0.0489546002028458	TRUE	"bin773"
"4"	107000001	108000000	1000000	"*"	100	36.166	86.3543	0.0522	0.0265295601039046	TRUE	"bin774"
"4"	108000001	109000000	1000000	"*"	100	38.1367	88.9801	0	-0.0152751480960766	TRUE	"bin775"
"4"	109000001	110000000	1000000	"*"	100	39.4302	89.4338	0	-0.000281278678981978	TRUE	"bin776"
"4"	110000001	111000000	1000000	"*"	100	38.9983	86.7273	0	-0.00463929079400793	TRUE	"bin777"
"4"	111000001	112000000	1000000	"*"	100	38.4862	86.6943	0	-0.0125144764269478	TRUE	"bin778"
"4"	112000001	113000000	1000000	"*"	100	35.7606	87.3509	0.0206	0.047214467013097	TRUE	"bin779"
"4"	113000001	114000000	1000000	"*"	100	39.2817	85.4947	0	0.018448116453733	TRUE	"bin780"
"4"	114000001	115000000	1000000	"*"	100	36.6707	91.1667	0	0.0496753381260263	TRUE	"bin781"
"4"	115000001	116000000	1000000	"*"	100	35.7725	91.4291	0	0.00557132084336964	TRUE	"bin782"
"4"	116000001	117000000	1000000	"*"	100	34.1975	90.2888	0	0.0155498984318807	TRUE	"bin783"
"4"	117000001	118000000	1000000	"*"	100	34.2997	91.4595	0.0089	0.0130560296957557	TRUE	"bin784"
"4"	118000001	119000000	1000000	"*"	100	35.2397	89.2335	0	-0.00153537315986979	TRUE	"bin785"
"4"	119000001	120000000	1000000	"*"	100	38.5422	75.359	0	0.0253883956529531	TRUE	"bin786"
"4"	120000001	121000000	1000000	"*"	100	37.5097	81.6052	0.0166	-0.0176649962961114	TRUE	"bin787"
"4"	121000001	122000000	1000000	"*"	100	36.8044	89.1169	0	0.00619927501502837	TRUE	"bin788"
"4"	122000001	123000000	1000000	"*"	100	38.05	89.6111	0	-0.00104090301443988	TRUE	"bin789"
"4"	123000001	124000000	1000000	"*"	100	37.785	86.4987	0	0.0221819571117424	TRUE	"bin790"
"4"	124000001	125000000	1000000	"*"	100	37.9317	87.8216	0.0029	-0.000567777443476747	TRUE	"bin791"
"4"	125000001	126000000	1000000	"*"	100	35.8648	90.383	0	-0.000225657097320919	TRUE	"bin792"
"4"	126000001	127000000	1000000	"*"	100	35.3005	91.5644	0	-0.0105427545542622	TRUE	"bin793"
"4"	127000001	128000000	1000000	"*"	100	35.3655	88.7187	0	0.000339646672283478	TRUE	"bin794"
"4"	128000001	129000000	1000000	"*"	100	37.9675	83.4889	0	0.0161399893451769	TRUE	"bin795"
"4"	129000001	130000000	1000000	"*"	100	39.7221	84.4281	0	0.000588115753201168	TRUE	"bin796"
"4"	130000001	131000000	1000000	"*"	100	36.4179	88.4512	0	0.0379086958305753	TRUE	"bin797"
"4"	131000001	132000000	1000000	"*"	100	34.6041	91.3744	0	-0.031238559504029	TRUE	"bin798"
"4"	132000001	133000000	1000000	"*"	100	35.5506	69.8384	0	0.0728049893643153	TRUE	"bin799"
"4"	133000001	134000000	1000000	"*"	100	34.5919	90.0497	0	-0.0448262974422001	TRUE	"bin800"
"4"	134000001	135000000	1000000	"*"	100	34.6873	91.0653	0.0566	-0.038074580440016	TRUE	"bin801"
"4"	135000001	136000000	1000000	"*"	100	34.3994	89.2924	0	-0.00124680071727251	TRUE	"bin802"
"4"	136000001	137000000	1000000	"*"	100	34.1102	90.5139	0.0092	-0.0129146573072187	TRUE	"bin803"
"4"	137000001	138000000	1000000	"*"	100	34.9787	93.5962	0	-0.0263159624231764	TRUE	"bin804"
"4"	138000001	139000000	1000000	"*"	100	35.3847	91.099	0	0.00704882874749047	TRUE	"bin805"
"4"	139000001	140000000	1000000	"*"	100	39.1427	88.0605	0	0.00576308546994719	TRUE	"bin806"
"4"	140000001	141000000	1000000	"*"	100	41.4438	86.915	0	-0.0143274264120248	TRUE	"bin807"
"4"	141000001	142000000	1000000	"*"	100	39.7357	89.0965	0	-0.00418942669008587	TRUE	"bin808"
"4"	142000001	143000000	1000000	"*"	100	37.3848	87.2068	0.0137	0.0141641319752859	TRUE	"bin809"
"4"	143000001	144000000	1000000	"*"	100	36.7179	89.9742	0	-0.00584520064044047	TRUE	"bin810"
"4"	144000001	145000000	1000000	"*"	100	38.2981	74.6099	0	-0.00616993519239006	TRUE	"bin811"
"4"	145000001	146000000	1000000	"*"	100	37.2625	83.3386	0	0.0334326127439351	TRUE	"bin812"
"4"	146000001	147000000	1000000	"*"	100	39.6581	85.6652	0	0.0158436431681053	TRUE	"bin813"
"4"	147000001	148000000	1000000	"*"	100	38.1031	90.2735	0	0.0409719757267435	TRUE	"bin814"
"4"	148000001	149000000	1000000	"*"	100	39.5469	87.693	0	0.00892425610669756	TRUE	"bin815"
"4"	149000001	150000000	1000000	"*"	100	37.9518	89.6658	0	0.00746610220403299	TRUE	"bin816"
"4"	150000001	151000000	1000000	"*"	100	36.4807	88.5649	0.04	0.0190433638462624	TRUE	"bin817"
"4"	151000001	152000000	1000000	"*"	100	37.5438	88.7011	0	-0.0142662597763689	TRUE	"bin818"
"4"	152000001	153000000	1000000	"*"	100	41.3599	88.6165	0	0.0146327357914219	TRUE	"bin819"
"4"	153000001	154000000	1000000	"*"	100	40.3789	91.2203	0	0.0291041662273674	TRUE	"bin820"
"4"	154000001	155000000	1000000	"*"	100	41.4147	88.5221	0.0165	0.016920738689043	TRUE	"bin821"
"4"	155000001	156000000	1000000	"*"	100	38.1692	91.0341	0.0064	0.0101908024162615	TRUE	"bin822"
"4"	156000001	157000000	1000000	"*"	100	36.9612	91.6381	1.3488	-0.011492336015799	TRUE	"bin823"
"4"	157000001	158000000	1000000	"*"	100	36.0375	92.1882	0	0.00411906275609264	TRUE	"bin824"
"4"	158000001	159000000	1000000	"*"	100	35.4609	90.1675	0	0.0249989080659108	TRUE	"bin825"
"4"	159000001	160000000	1000000	"*"	100	38.8126	84.7949	0	0.0167039720315147	TRUE	"bin826"
"4"	160000001	161000000	1000000	"*"	100	38.0081	86.9245	0	0.0115303527051687	TRUE	"bin827"
"4"	161000001	162000000	1000000	"*"	100	34.875	88.4698	0	0.00717227711869872	TRUE	"bin828"
"4"	162000001	163000000	1000000	"*"	100	34.2988	91.6447	0.0082	0.0115200185655276	TRUE	"bin829"
"4"	163000001	164000000	1000000	"*"	100	35.5157	90.8483	0.0265	-0.0233226883928731	TRUE	"bin830"
"4"	164000001	165000000	1000000	"*"	100	36.7088	89.522	0	0.00615966338019192	TRUE	"bin831"
"4"	165000001	166000000	1000000	"*"	100	38.0837	81.8844	0	-0.00084227714602797	TRUE	"bin832"
"4"	166000001	167000000	1000000	"*"	100	37.8603	87.266	0	-0.0321091004319466	TRUE	"bin833"
"4"	167000001	168000000	1000000	"*"	100	35.1231	88.3308	0.0939	0.0192554280611911	TRUE	"bin834"
"4"	168000001	169000000	1000000	"*"	100	35.6579	88.4103	0	-0.00808969932638703	TRUE	"bin835"
"4"	169000001	170000000	1000000	"*"	100	38.9317	89.4481	0	0.00557647588979648	TRUE	"bin836"
"4"	170000001	171000000	1000000	"*"	100	39.5677	86.056	0	-0.000122409528616751	TRUE	"bin837"
"4"	171000001	172000000	1000000	"*"	100	36.5654	86.1406	0	-0.0137343195042103	TRUE	"bin838"
"4"	172000001	173000000	1000000	"*"	100	35.1518	92.3761	0	0.00901472301550499	TRUE	"bin839"
"4"	173000001	174000000	1000000	"*"	100	36.9127	90.4295	0	-0.000601294455384649	TRUE	"bin840"
"4"	174000001	175000000	1000000	"*"	100	38.5302	89.4558	0	-0.00838457231522105	TRUE	"bin841"
"4"	175000001	176000000	1000000	"*"	100	36.3299	91.0302	0	0.0012937109761747	TRUE	"bin842"
"4"	176000001	177000000	1000000	"*"	100	36.0075	91.2224	0	-0.0104632267861145	TRUE	"bin843"
"4"	177000001	178000000	1000000	"*"	100	36.7362	91.2606	0	-0.0138154820276076	TRUE	"bin844"
"4"	178000001	179000000	1000000	"*"	100	36.9598	89.9654	0	-0.0286418598256412	TRUE	"bin845"
"4"	179000001	180000000	1000000	"*"	100	35.1261	90.7176	0	-0.027176226826546	TRUE	"bin846"
"4"	180000001	181000000	1000000	"*"	100	35.6832	91.4661	0	-0.0268385531148049	TRUE	"bin847"
"4"	181000001	182000000	1000000	"*"	100	36.3176	92.7288	0	-0.0174429843072639	TRUE	"bin848"
"4"	182000001	183000000	1000000	"*"	100	38.2989	91.5696	0	-0.0243587093808376	TRUE	"bin849"
"4"	183000001	184000000	1000000	"*"	100	40.5279	89.7854	0	-0.0429762479439062	TRUE	"bin850"
"4"	184000001	185000000	1000000	"*"	100	42.5267	88.3082	0	-0.00856464565839665	TRUE	"bin851"
"4"	185000001	186000000	1000000	"*"	100	43.8515	87.1734	0	0.0382636995254905	TRUE	"bin852"
"4"	186000001	187000000	1000000	"*"	100	40.9234	89.5047	0.0027	-0.00721224495493439	TRUE	"bin853"
"4"	187000001	188000000	1000000	"*"	100	41.6113	86.3234	0	-0.0227022189532837	TRUE	"bin854"
"4"	188000001	189000000	1000000	"*"	100	39.1767	88.7259	0	-0.0550046381244639	TRUE	"bin855"
"4"	189000001	190000000	1000000	"*"	100	39.835	85.9251	0	-0.0729339854145014	TRUE	"bin856"
"4"	190000001	191000000	1000000	"*"	100	41.3376	79.7604	1.7577	NA	TRUE	"bin857"
"4"	191000001	191154276	154276	"*"	4.4276	52.4053663384226	23.5193	11.6946252171433	NA	TRUE	"bin858"
"5"	1	1000000	1000000	"*"	99	51.7925252525253	77.858	0.1392	-0.0608452556834198	TRUE	"bin859"
"5"	1000001	2000000	1000000	"*"	100	53.6477	87.6028	0.0092	-0.0128045161150793	TRUE	"bin860"
"5"	2000001	3000000	1000000	"*"	100	45.1496	94.2893	0	-0.0475467953032989	TRUE	"bin861"
"5"	3000001	4000000	1000000	"*"	100	44.0495	93.1493	0.2295	-0.0708480596575664	TRUE	"bin862"
"5"	4000001	5000000	1000000	"*"	100	39.9891	92.2136	0	-0.0331340930076432	TRUE	"bin863"
"5"	5000001	6000000	1000000	"*"	100	41.9496	93.1623	0	-0.0240852273861981	TRUE	"bin864"
"5"	6000001	7000000	1000000	"*"	100	44.0829	92.6784	0	-0.0236934886483973	TRUE	"bin865"
"5"	7000001	8000000	1000000	"*"	100	40.5744	88.7097	0	-0.0236972813154614	TRUE	"bin866"
"5"	8000001	9000000	1000000	"*"	100	38.5162	90.5459	0	-0.0430307703955789	TRUE	"bin867"
"5"	9000001	10000000	1000000	"*"	100	40.4365	91.4736	0	0.0254086142052217	TRUE	"bin868"
"5"	10000001	11000000	1000000	"*"	100	44.1114	88.4	0.1559	0.0106017520147063	TRUE	"bin869"
"5"	11000001	12000000	1000000	"*"	100	39.0288	93.6691	0	0.00430928749270343	TRUE	"bin870"
"5"	12000001	13000000	1000000	"*"	100	35.6109	91.185	0.0326	-0.026892974208902	TRUE	"bin871"
"5"	13000001	14000000	1000000	"*"	100	38.0966	91.0988	0	0.00891522506903364	TRUE	"bin872"
"5"	14000001	15000000	1000000	"*"	100	43.1989	91.1565	0	0.0122352960586851	TRUE	"bin873"
"5"	15000001	16000000	1000000	"*"	100	39.2434	89.645	0	0.00106866156082985	TRUE	"bin874"
"5"	16000001	17000000	1000000	"*"	100	41.9697	86.9351	0	-0.0261815821588587	TRUE	"bin875"
"5"	17000001	18000000	1000000	"*"	95	40.7704210526316	82.394	8.3763	-0.0387258990449597	TRUE	"bin876"
"5"	18000001	19000000	1000000	"*"	100	35.6397	90.0529	0	-0.0303975334219985	TRUE	"bin877"
"5"	19000001	20000000	1000000	"*"	100	34.972	90.6624	0	-0.0251594722387702	TRUE	"bin878"
"5"	20000001	21000000	1000000	"*"	100	35.1503	80.249	0	-0.055511424207746	TRUE	"bin879"
"5"	21000001	22000000	1000000	"*"	100	35.6504	73.7414	2.005	NA	TRUE	"bin880"
"5"	22000001	23000000	1000000	"*"	100	35.4026	86.834	0	-0.0397089006001567	TRUE	"bin881"
"5"	23000001	24000000	1000000	"*"	100	35.4443	90.9492	1.8708	-0.0336509814195262	TRUE	"bin882"
"5"	24000001	25000000	1000000	"*"	100	35.0969	90.3194	0	-0.0234744807985102	TRUE	"bin883"
"5"	25000001	26000000	1000000	"*"	100	34.9134	88.9883	0	-0.0322781394934001	TRUE	"bin884"
"5"	26000001	27000000	1000000	"*"	100	34.9315	91.5421	0	-0.0460690830328802	TRUE	"bin885"
"5"	27000001	28000000	1000000	"*"	100	34.4847	91.18	0	-0.00134297510293629	TRUE	"bin886"
"5"	28000001	29000000	1000000	"*"	100	34.893	89.2018	0	-0.0241438274067627	TRUE	"bin887"
"5"	29000001	30000000	1000000	"*"	100	34.6544	90.1583	0	-0.0262180217656104	TRUE	"bin888"
"5"	30000001	31000000	1000000	"*"	100	35.6301	89.8139	0	-0.017403881110152	TRUE	"bin889"
"5"	31000001	32000000	1000000	"*"	100	41.6952	88.5782	0	-0.0216558402169428	TRUE	"bin890"
"5"	32000001	33000000	1000000	"*"	100	42.2013	83.3354	0	0.0203457091810454	TRUE	"bin891"
"5"	33000001	34000000	1000000	"*"	100	39.6076	88.6025	0	0.0154603038410142	TRUE	"bin892"
"5"	34000001	35000000	1000000	"*"	100	39.8861	69.7026	2.0033	-0.0230513352036036	TRUE	"bin893"
"5"	35000001	36000000	1000000	"*"	100	39.2439	87.8394	0	0.00770967483630502	TRUE	"bin894"
"5"	36000001	37000000	1000000	"*"	100	38.8683	89.4304	0	0.0177276028524024	TRUE	"bin895"
"5"	37000001	38000000	1000000	"*"	100	40.0771	81.0543	0	0.00844279252851865	TRUE	"bin896"
"5"	38000001	39000000	1000000	"*"	100	40.8066	91.2894	0	-0.00426546884850215	TRUE	"bin897"
"5"	39000001	40000000	1000000	"*"	100	37.4713	89.9038	0	0.00870801511807384	TRUE	"bin898"
"5"	40000001	41000000	1000000	"*"	100	38.3465	85.3813	0	0.0104970432955412	TRUE	"bin899"
"5"	41000001	42000000	1000000	"*"	100	37.5553	88.8407	0.0089	0.0274587450501483	TRUE	"bin900"
"5"	42000001	43000000	1000000	"*"	100	38.3589	85.6454	0	0.019621534226535	TRUE	"bin901"
"5"	43000001	44000000	1000000	"*"	100	40.2801	79.0921	0	0.0436654502882258	TRUE	"bin902"
"5"	44000001	45000000	1000000	"*"	100	36.4065	87.7023	0	0.0192197672586326	TRUE	"bin903"
"5"	45000001	46000000	1000000	"*"	100	35.7059	84.3452	9.1747	0.00467391409984363	TRUE	"bin904"
"5"	46000001	47000000	1000000	"*"	40.5641	36.6629605981644	73.9636	41.1114	-0.0294059038982539	TRUE	"bin905"
"5"	49000001	50000000	1000000	"*"	59.4359	37.4904729296604	55.9363	14.9723	NA	TRUE	"bin906"
"5"	50000001	51000000	1000000	"*"	100	36.0863	91.5482	0	0.0095510162264193	TRUE	"bin907"
"5"	51000001	52000000	1000000	"*"	100	35.2366	88.1207	0.0079	0.030547463860271	TRUE	"bin908"
"5"	52000001	53000000	1000000	"*"	100	37.9827	87.9702	0.0056	-0.000420436294916282	TRUE	"bin909"
"5"	53000001	54000000	1000000	"*"	100	39.9395	86.8127	0	-0.0133633436441456	TRUE	"bin910"
"5"	54000001	55000000	1000000	"*"	100	40.0203	86.4434	0	0.0133514696443651	TRUE	"bin911"
"5"	55000001	56000000	1000000	"*"	100	41.4857	87.458	0	0.0248321183125961	TRUE	"bin912"
"5"	56000001	57000000	1000000	"*"	100	40.209	87.528	0	-0.00809425434250505	TRUE	"bin913"
"5"	57000001	58000000	1000000	"*"	100	37.8921	86.903	0	0.0028607767017147	TRUE	"bin914"
"5"	58000001	59000000	1000000	"*"	100	37.7867	92.2058	0.0027	0.0137886677627036	TRUE	"bin915"
"5"	59000001	60000000	1000000	"*"	100	37.7675	88.7947	0	0.0224942372938602	TRUE	"bin916"
"5"	60000001	61000000	1000000	"*"	100	39.4018	88.0999	0	0.00285554955905831	TRUE	"bin917"
"5"	61000001	62000000	1000000	"*"	100	40.1289	86.0141	0	0.0270886143305511	TRUE	"bin918"
"5"	62000001	63000000	1000000	"*"	100	37.1133	85.8357	0.0291	0.0187017128184784	TRUE	"bin919"
"5"	63000001	64000000	1000000	"*"	100	37.5027	87.8828	0	0.00552966753178308	TRUE	"bin920"
"5"	64000001	65000000	1000000	"*"	100	36.9588	88.3653	0	0.0372576074172377	TRUE	"bin921"
"5"	65000001	66000000	1000000	"*"	100	39.5904	87.0716	0.0346	0.0170949636785713	TRUE	"bin922"
"5"	66000001	67000000	1000000	"*"	100	38.8142	92.4106	0	0.0317440347421701	TRUE	"bin923"
"5"	67000001	68000000	1000000	"*"	100	39.6256	87.2636	0	0.0356678286235341	TRUE	"bin924"
"5"	68000001	69000000	1000000	"*"	100	41.5998	71.3804	0	0.0447514000013516	TRUE	"bin925"
"5"	69000001	70000000	1000000	"*"	100	37.9908	17.2755	0	NA	TRUE	"bin926"
"5"	70000001	71000000	1000000	"*"	100	39.0745	39.4913	0	0.039814572180917	TRUE	"bin927"
"5"	71000001	72000000	1000000	"*"	100	40.9989	91.4719	0.0479	0.0472600840997782	TRUE	"bin928"
"5"	72000001	73000000	1000000	"*"	100	40.6864	89.2533	0	-0.0228972178330839	TRUE	"bin929"
"5"	73000001	74000000	1000000	"*"	100	40.8749	93.1606	0	0.0213418206776951	TRUE	"bin930"
"5"	74000001	75000000	1000000	"*"	100	38.9248	83.3706	0	0.0174016958837633	TRUE	"bin931"
"5"	75000001	76000000	1000000	"*"	100	40.3724	85.187	0	0.0347429533410164	TRUE	"bin932"
"5"	76000001	77000000	1000000	"*"	100	41.2342	85.5454	0	-0.0122803934513883	TRUE	"bin933"
"5"	77000001	78000000	1000000	"*"	100	39.649	87.8303	0	0.0125967973529165	TRUE	"bin934"
"5"	78000001	79000000	1000000	"*"	100	40.3483	84.4021	0	0.0149235069242973	TRUE	"bin935"
"5"	79000001	80000000	1000000	"*"	100	41.6213	83.5318	0.2416	-0.014372684224033	TRUE	"bin936"
"5"	80000001	81000000	1000000	"*"	100	38.9779	87.0114	0	0.00951420057385366	TRUE	"bin937"
"5"	81000001	82000000	1000000	"*"	100	39.0731	87.9394	0	0.0168202164948477	TRUE	"bin938"
"5"	82000001	83000000	1000000	"*"	100	37.0128	90.0991	0	0.0237129402375432	TRUE	"bin939"
"5"	83000001	84000000	1000000	"*"	100	35.8484	90.9042	0	-0.0142748746943033	TRUE	"bin940"
"5"	84000001	85000000	1000000	"*"	100	34.1959	90.9855	0	-0.0106864846064407	TRUE	"bin941"
"5"	85000001	86000000	1000000	"*"	100	35.0075	88.6573	0	-0.0167203758141654	TRUE	"bin942"
"5"	86000001	87000000	1000000	"*"	100	36.476	86.4458	0	0.0451532591733178	TRUE	"bin943"
"5"	87000001	88000000	1000000	"*"	100	36.9758	89.8041	0	0.0119326419367657	TRUE	"bin944"
"5"	88000001	89000000	1000000	"*"	100	36.0638	91.4799	0	NA	TRUE	"bin945"
"5"	89000001	90000000	1000000	"*"	100	36.65	88.4002	0	0.03684103588586	TRUE	"bin946"
"5"	90000001	91000000	1000000	"*"	100	37.7196	88.6969	0	-0.00973084562403664	TRUE	"bin947"
"5"	91000001	92000000	1000000	"*"	95	34.8322105263158	90.6414	0	0.00898216255685103	TRUE	"bin948"
"5"	92000001	93000000	1000000	"*"	100	37.21	90.55	0	-0.00933203434828861	TRUE	"bin949"
"5"	93000001	94000000	1000000	"*"	100	36.5375	88.0631	0.3658	0.011711291228617	TRUE	"bin950"
"5"	94000001	95000000	1000000	"*"	100	37.3168	91.1187	0	0.056583106120988	TRUE	"bin951"
"5"	95000001	96000000	1000000	"*"	100	39.1415	90.0445	0	0.0562066013452572	TRUE	"bin952"
"5"	96000001	97000000	1000000	"*"	100	38.1498	88.5356	0.0194	0.0316188030111202	TRUE	"bin953"
"5"	97000001	98000000	1000000	"*"	100	36.6477	85.1873	0.0154	0.0209288285139682	TRUE	"bin954"
"5"	98000001	99000000	1000000	"*"	100	37.1905	81.6129	0	-0.0147552979171091	TRUE	"bin955"
"5"	99000001	100000000	1000000	"*"	100	35.4231	82.1648	0.9317	0.0287317549154354	TRUE	"bin956"
"5"	100000001	101000000	1000000	"*"	100	35.0131	86.8986	0	0.0475560253774399	TRUE	"bin957"
"5"	101000001	102000000	1000000	"*"	100	35.9754	86.708	0	-0.00615638667684193	TRUE	"bin958"
"5"	102000001	103000000	1000000	"*"	100	36.6683	92.5611	0	0.0122934819160383	TRUE	"bin959"
"5"	103000001	104000000	1000000	"*"	100	35.5403	90.1721	0.0143	-0.0145165282889992	TRUE	"bin960"
"5"	104000001	105000000	1000000	"*"	100	34.2717	90.394	0	0.0131899169124204	TRUE	"bin961"
"5"	105000001	106000000	1000000	"*"	100	34.4629	92.0956	0.02	0.0133452908353822	TRUE	"bin962"
"5"	106000001	107000000	1000000	"*"	100	36.6455	91.4719	0	0.0166772260393883	TRUE	"bin963"
"5"	107000001	108000000	1000000	"*"	100	37.5788	90.9278	0	-0.00603212212091903	TRUE	"bin964"
"5"	108000001	109000000	1000000	"*"	100	37.6868	87.8665	0	0.00543517257214743	TRUE	"bin965"
"5"	109000001	110000000	1000000	"*"	100	37.1054	91.282	0	0.0145267181638864	TRUE	"bin966"
"5"	110000001	111000000	1000000	"*"	100	37.4999	85.9998	0	0.047370230885279	TRUE	"bin967"
"5"	111000001	112000000	1000000	"*"	100	39.2361	87.7342	0	0.0232629633029392	TRUE	"bin968"
"5"	112000001	113000000	1000000	"*"	100	40.0774	89.1948	0	0.0123513780931849	TRUE	"bin969"
"5"	113000001	114000000	1000000	"*"	100	37.9041	87.8082	0	-0.000727206032082428	TRUE	"bin970"
"5"	114000001	115000000	1000000	"*"	100	38.9147	86.1157	0	0.0125080559050201	TRUE	"bin971"
"5"	115000001	116000000	1000000	"*"	100	38.8364	90.1824	0	0.012467232264804	TRUE	"bin972"
"5"	116000001	117000000	1000000	"*"	100	37.0731	90.3094	0	0.020255597482815	TRUE	"bin973"
"5"	117000001	118000000	1000000	"*"	100	36.3142	90.6339	0	0.0261032533297911	TRUE	"bin974"
"5"	118000001	119000000	1000000	"*"	100	38.6117	86.6664	0	0.0103074779958339	TRUE	"bin975"
"5"	119000001	120000000	1000000	"*"	100	36.1577	87.1	0	0.0296956017996094	TRUE	"bin976"
"5"	120000001	121000000	1000000	"*"	100	35.1056	89.0689	0	0.0101290170740791	TRUE	"bin977"
"5"	121000001	122000000	1000000	"*"	100	37.6496	87.5755	0	0.00466622948314677	TRUE	"bin978"
"5"	122000001	123000000	1000000	"*"	100	38.5637	90.032	0.0447	-0.00445576020767885	TRUE	"bin979"
"5"	123000001	124000000	1000000	"*"	100	38.3566	89.7369	0.146	0.0125735868982033	TRUE	"bin980"
"5"	124000001	125000000	1000000	"*"	100	38.1824	90.7588	0	0.00931380278202598	TRUE	"bin981"
"5"	125000001	126000000	1000000	"*"	100	38.4218	86.6567	0	0.0188472954666788	TRUE	"bin982"
"5"	126000001	127000000	1000000	"*"	100	40.2057	85.6157	0	0.0338119840450546	TRUE	"bin983"
"5"	127000001	128000000	1000000	"*"	100	37.7673	88.8374	0	0.015546596237244	TRUE	"bin984"
"5"	128000001	129000000	1000000	"*"	100	36.3439	87.6924	0	0.00727512190247459	TRUE	"bin985"
"5"	129000001	130000000	1000000	"*"	100	36.3275	87.8039	0	0.0148367666741144	TRUE	"bin986"
"5"	130000001	131000000	1000000	"*"	100	38.5149	80.8941	0	0.0397576362211995	TRUE	"bin987"
"5"	131000001	132000000	1000000	"*"	100	43.1837	86.4349	0	0.0182369122499609	TRUE	"bin988"
"5"	132000001	133000000	1000000	"*"	100	44.742	87.5244	0	0.0132751393963648	TRUE	"bin989"
"5"	133000001	134000000	1000000	"*"	100	46.398	85.9811	0	0.0185664615312252	TRUE	"bin990"
"5"	134000001	135000000	1000000	"*"	100	45.5375	89.8846	0.5322	0.00667846943178163	TRUE	"bin991"
"5"	135000001	136000000	1000000	"*"	100	41.9687	91.7706	0	-0.0152455103331454	TRUE	"bin992"
"5"	136000001	137000000	1000000	"*"	100	41.8385	88.9494	0	0.0361173767907662	TRUE	"bin993"
"5"	137000001	138000000	1000000	"*"	100	43.4006	83.191	0	0.0135800994484159	TRUE	"bin994"
"5"	138000001	139000000	1000000	"*"	95	44.8209473684211	81.6722	0	0.0293312838377058	TRUE	"bin995"
"5"	139000001	140000000	1000000	"*"	100	45.87	88.6471	0	-0.0130172033683186	TRUE	"bin996"
"5"	140000001	141000000	1000000	"*"	100	41.6659	86.1335	0	-0.0341672627709241	TRUE	"bin997"
"5"	141000001	142000000	1000000	"*"	100	46.3295	87.8773	0	0.000388967180214528	TRUE	"bin998"
